===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
117,TSLA,117,2018-06-19 23:59:59.999989,365.16,370.0,346.25,352.55,12761900.0,0.0,352.549988,TestStrategy,117,736864.9999999999,Broker,117,1000.0,1000.0,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,TSLA,118,2018-06-20 23:59:59.999989,358.04,364.38,352.0,362.22,8383700.0,0.0,362.220001,TestStrategy,118,736865.9999999999,Broker,118,1000.0,1000.0,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,TSLA,119,2018-06-21 23:59:59.999989,362.0,366.21,346.27,347.51,7967100.0,0.0,347.51001,TestStrategy,119,736866.9999999999,Broker,119,1000.0,1000.0,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,TSLA,120,2018-06-22 23:59:59.999989,351.54,352.25,332.0,333.63,10266100.0,0.0,333.630005,TestStrategy,120,736867.9999999999,Broker,120,1000.0,1000.0,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,TSLA,121,2018-06-25 23:59:59.999989,330.12,338.47,327.5,333.01,6931300.0,0.0,333.01001,TestStrategy,121,736870.9999999999,Broker,121,1000.0,1000.0,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,TSLA,122,2018-06-26 23:59:59.999989,336.05,343.55,325.8,342.0,7452500.0,0.0,342.0,TestStrategy,122,736871.9999999999,Broker,122,1000.0,1000.0,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,TSLA,123,2018-06-27 23:59:59.999989,345.0,350.79,339.5,344.5,8333700.0,0.0,344.5,TestStrategy,123,736872.9999999999,Broker,123,1000.0,1000.0,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,TSLA,124,2018-06-28 23:59:59.999989,348.66,357.02,346.11,349.93,8398000.0,0.0,349.929993,TestStrategy,124,736873.9999999999,Broker,124,1000.0,1000.0,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,TSLA,125,2018-06-29 23:59:59.999989,353.33,353.86,342.41,342.95,6492400.0,0.0,342.950012,TestStrategy,125,736874.9999999999,Broker,125,1000.0,1000.0,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,TSLA,126,2018-07-02 23:59:59.999989,360.07,364.78,329.85,335.07,18759800.0,0.0,335.070007,TestStrategy,126,736877.9999999999,Broker,126,1000.0,1000.0,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,TSLA,127,2018-07-03 23:59:59.999989,331.75,332.49,309.69,310.86,12282600.0,0.0,310.859985,TestStrategy,127,736878.9999999999,Broker,127,1000.0,1000.0,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,TSLA,128,2018-07-05 23:59:59.999989,313.76,314.39,296.22,309.16,17476400.0,0.0,309.160004,TestStrategy,128,736880.9999999999,Broker,128,1000.0,1000.0,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,TSLA,129,2018-07-06 23:59:59.999989,304.95,312.07,302.0,308.9,8865500.0,0.0,308.899994,TestStrategy,129,736881.9999999999,Broker,129,1000.0,1000.0,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,TSLA,130,2018-07-09 23:59:59.999989,311.99,318.52,308.0,318.51,7596800.0,0.0,318.51001,TestStrategy,130,736884.9999999999,Broker,130,1000.0,1000.0,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,TSLA,131,2018-07-10 23:59:59.999989,324.56,327.68,319.2,322.47,9471500.0,0.0,322.470001,TestStrategy,131,736885.9999999999,Broker,131,1000.0,1000.0,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,TSLA,132,2018-07-11 23:59:59.999989,315.8,321.94,315.07,318.96,4884100.0,0.0,318.959991,TestStrategy,132,736886.9999999999,Broker,132,1000.0,1000.0,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,TSLA,133,2018-07-12 23:59:59.999989,321.43,323.23,312.77,316.71,5721200.0,0.0,316.709991,TestStrategy,133,736887.9999999999,Broker,133,1000.0,1000.0,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,TSLA,134,2018-07-13 23:59:59.999989,315.58,319.58,309.25,318.87,5869800.0,0.0,318.869995,TestStrategy,134,736888.9999999999,Broker,134,1000.0,1000.0,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,TSLA,135,2018-07-16 23:59:59.999989,311.71,315.16,306.25,310.1,7818700.0,0.0,310.100006,TestStrategy,135,736891.9999999999,Broker,135,1000.0,1000.0,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,TSLA,136,2018-07-17 23:59:59.999989,308.81,324.74,308.5,322.69,6996200.0,0.0,322.690002,TestStrategy,136,736892.9999999999,Broker,136,1000.0,1000.0,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,TSLA,137,2018-07-18 23:59:59.999989,325.0,325.5,316.25,323.85,5624200.0,0.0,323.850006,TestStrategy,137,736893.9999999999,Broker,137,1000.0,1000.0,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,TSLA,138,2018-07-19 23:59:59.999989,316.33,323.54,314.01,320.23,5915300.0,0.0,320.230011,TestStrategy,138,736894.9999999999,Broker,138,1000.0,1000.0,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,TSLA,139,2018-07-20 23:59:59.999989,321.23,323.24,311.71,313.58,5162200.0,0.0,313.579987,TestStrategy,139,736895.9999999999,Broker,139,1000.0,1000.0,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,TSLA,140,2018-07-23 23:59:59.999989,301.84,305.5,292.86,303.2,10992900.0,0.0,303.200012,TestStrategy,140,736898.9999999999,Broker,140,1000.0,1000.0,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,TSLA,141,2018-07-24 23:59:59.999989,304.42,307.72,292.55,297.43,9590800.0,0.0,297.429993,TestStrategy,141,736899.9999999999,Broker,141,1000.0,1000.0,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,TSLA,142,2018-07-25 23:59:59.999989,296.74,309.62,294.5,308.74,7075400.0,0.0,308.73999,TestStrategy,142,736900.9999999999,Broker,142,1000.0,1000.0,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,TSLA,143,2018-07-26 23:59:59.999989,304.85,310.7,303.64,306.65,4630500.0,0.0,306.649994,TestStrategy,143,736901.9999999999,Broker,143,1000.0,1000.0,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,TSLA,144,2018-07-27 23:59:59.999989,307.25,307.69,295.34,297.18,5703300.0,0.0,297.179993,TestStrategy,144,736902.9999999999,Broker,144,1000.0,1000.0,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,TSLA,145,2018-07-30 23:59:59.999989,295.9,296.1,286.13,290.17,6814100.0,0.0,290.170013,TestStrategy,145,736905.9999999999,Broker,145,1000.0,1000.0,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,TSLA,146,2018-07-31 23:59:59.999989,292.25,298.32,289.07,298.14,5076900.0,0.0,298.140015,TestStrategy,146,736906.9999999999,Broker,146,1000.0,1000.0,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,TSLA,147,2018-08-01 23:59:59.999989,297.99,303.0,293.0,300.84,10129400.0,0.0,300.839996,TestStrategy,147,736907.9999999999,Broker,147,1000.0,1000.0,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,TSLA,148,2018-08-02 23:59:59.999989,328.44,349.99,323.16,349.54,23215000.0,0.0,349.540009,TestStrategy,148,736908.9999999999,Broker,148,1000.0,1000.0,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,TSLA,149,2018-08-03 23:59:59.999989,347.81,355.0,342.53,348.17,13656500.0,0.0,348.170013,TestStrategy,149,736909.9999999999,Broker,149,1000.0,1000.0,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,TSLA,150,2018-08-06 23:59:59.999989,345.46,354.98,341.82,341.99,8564300.0,0.0,341.98999,TestStrategy,150,736912.9999999999,Broker,150,1000.0,1000.0,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,TSLA,151,2018-08-07 23:59:59.999989,343.84,387.46,339.15,379.57,30875800.0,0.0,379.570007,TestStrategy,151,736913.9999999999,Broker,151,1000.0,1000.0,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,TSLA,152,2018-08-08 23:59:59.999989,369.09,382.64,367.12,370.34,24571200.0,0.0,370.339996,TestStrategy,152,736914.9999999999,Broker,152,1000.0,1000.0,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,TSLA,153,2018-08-09 23:59:59.999989,365.55,367.01,345.73,352.45,17183800.0,0.0,352.450012,TestStrategy,153,736915.9999999999,Broker,153,1000.0,1000.0,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,TSLA,154,2018-08-10 23:59:59.999989,354.0,360.0,346.0,355.49,11552000.0,0.0,355.48999,TestStrategy,154,736916.9999999999,Broker,154,1000.0,1000.0,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,TSLA,155,2018-08-13 23:59:59.999989,361.13,363.19,349.02,356.41,10463900.0,0.0,356.410004,TestStrategy,155,736919.9999999999,Broker,155,1000.0,1000.0,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,TSLA,156,2018-08-14 23:59:59.999989,358.45,359.2,347.1,347.64,6986400.0,0.0,347.640015,TestStrategy,156,736920.9999999999,Broker,156,1000.0,1000.0,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,TSLA,157,2018-08-15 23:59:59.999989,341.91,344.49,332.14,338.69,9101300.0,0.0,338.690002,TestStrategy,157,736921.9999999999,Broker,157,1000.0,1000.0,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,TSLA,158,2018-08-16 23:59:59.999989,339.91,342.28,333.82,335.45,6064000.0,0.0,335.450012,TestStrategy,158,736922.9999999999,Broker,158,1000.0,1000.0,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,TSLA,159,2018-08-17 23:59:59.999989,323.5,326.77,303.53,305.5,18958600.0,0.0,305.5,TestStrategy,159,736923.9999999999,Broker,159,1000.0,1000.0,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,TSLA,160,2018-08-20 23:59:59.999989,291.7,308.5,288.2,308.44,17402300.0,0.0,308.440002,TestStrategy,160,736926.9999999999,Broker,160,1000.0,1000.0,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,TSLA,161,2018-08-21 23:59:59.999989,310.61,324.79,309.0,321.9,13172200.0,0.0,321.899994,TestStrategy,161,736927.9999999999,Broker,161,1000.0,1000.0,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,TSLA,162,2018-08-22 23:59:59.999989,320.87,323.88,314.67,321.64,5946000.0,0.0,321.640015,TestStrategy,162,736928.9999999999,Broker,162,1000.0,1000.0,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,TSLA,163,2018-08-23 23:59:59.999989,319.14,327.32,318.1,320.1,5147300.0,0.0,320.100006,TestStrategy,163,736929.9999999999,Broker,163,1000.0,1000.0,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,TSLA,164,2018-08-24 23:59:59.999989,320.7,323.85,319.4,322.82,3602600.0,0.0,322.820007,TestStrategy,164,736930.9999999999,Broker,164,1000.0,1000.0,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,TSLA,165,2018-08-27 23:59:59.999989,318.0,322.44,308.81,319.27,13079300.0,0.0,319.269989,TestStrategy,165,736933.9999999999,Broker,165,1000.0,1000.0,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,TSLA,166,2018-08-28 23:59:59.999989,318.41,318.88,311.19,311.86,7649100.0,0.0,311.859985,TestStrategy,166,736934.9999999999,Broker,166,1000.0,1000.0,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,TSLA,167,2018-08-29 23:59:59.999989,310.27,311.85,303.69,305.01,7447400.0,0.0,305.01001,TestStrategy,167,736935.9999999999,Broker,167,1000.0,1000.0,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,TSLA,168,2018-08-30 23:59:59.999989,302.26,304.6,297.72,303.15,7216700.0,0.0,303.149994,TestStrategy,168,736936.9999999999,Broker,168,1000.0,1000.0,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,TSLA,169,2018-08-31 23:59:59.999989,302.0,305.31,298.6,301.66,5375100.0,0.0,301.660004,TestStrategy,169,736937.9999999999,Broker,169,1000.0,1000.0,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,TSLA,170,2018-09-04 23:59:59.999989,296.94,298.19,288.0,288.95,8350500.0,0.0,288.950012,TestStrategy,170,736941.9999999999,Broker,170,1000.0,1000.0,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,TSLA,171,2018-09-05 23:59:59.999989,285.05,286.78,277.18,280.74,7720800.0,0.0,280.73999,TestStrategy,171,736942.9999999999,Broker,171,1000.0,1000.0,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,TSLA,172,2018-09-06 23:59:59.999989,284.8,291.17,278.88,280.95,7480800.0,0.0,280.950012,TestStrategy,172,736943.9999999999,Broker,172,1000.0,1000.0,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,TSLA,173,2018-09-07 23:59:59.999989,260.1,268.35,252.25,263.24,22491900.0,0.0,263.23999,TestStrategy,173,736944.9999999999,Broker,173,1000.0,1000.0,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,TSLA,174,2018-09-10 23:59:59.999989,273.26,286.03,271.0,285.5,14283500.0,0.0,285.5,TestStrategy,174,736947.9999999999,Broker,174,1000.0,1000.0,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,TSLA,175,2018-09-11 23:59:59.999989,279.47,282.0,273.55,279.44,9170000.0,0.0,279.440002,TestStrategy,175,736948.9999999999,Broker,175,1000.0,1000.0,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,TSLA,176,2018-09-12 23:59:59.999989,281.44,292.5,278.65,290.54,10015400.0,0.0,290.540009,TestStrategy,176,736949.9999999999,Broker,176,1000.0,1000.0,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,TSLA,177,2018-09-13 23:59:59.999989,288.02,295.0,285.18,289.46,6340300.0,0.0,289.459991,TestStrategy,177,736950.9999999999,Broker,177,1000.0,1000.0,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,TSLA,178,2018-09-14 23:59:59.999989,288.76,297.33,286.52,295.2,6765600.0,0.0,295.200012,TestStrategy,178,736951.9999999999,Broker,178,1000.0,1000.0,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,TSLA,179,2018-09-17 23:59:59.999989,290.04,300.87,288.13,294.84,6887600.0,0.0,294.839996,TestStrategy,179,736954.9999999999,Broker,179,1000.0,1000.0,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,TSLA,180,2018-09-18 23:59:59.999989,296.69,302.64,275.5,284.96,16547500.0,0.0,284.959991,TestStrategy,180,736955.9999999999,Broker,180,1000.0,1000.0,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,TSLA,181,2018-09-19 23:59:59.999989,280.51,300.0,280.5,299.02,8294900.0,0.0,299.019989,TestStrategy,181,736956.9999999999,Broker,181,1000.0,1000.0,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,TSLA,182,2018-09-20 23:59:59.999989,303.56,305.98,293.33,298.33,7349400.0,0.0,298.329987,TestStrategy,182,736957.9999999999,Broker,182,1000.0,1000.0,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,TSLA,183,2018-09-21 23:59:59.999989,297.7,300.58,295.37,299.1,5050500.0,0.0,299.100006,TestStrategy,183,736958.9999999999,Broker,183,1000.0,1000.0,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,TSLA,184,2018-09-24 23:59:59.999989,298.48,303.0,293.58,299.68,4843000.0,0.0,299.679993,TestStrategy,184,736961.9999999999,Broker,184,1000.0,1000.0,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,TSLA,185,2018-09-25 23:59:59.999989,300.0,304.6,296.5,300.99,4481700.0,0.0,300.98999,TestStrategy,185,736962.9999999999,Broker,185,1000.0,1000.0,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,TSLA,186,2018-09-26 23:59:59.999989,301.91,313.89,301.11,309.58,7843200.0,0.0,309.579987,TestStrategy,186,736963.9999999999,Broker,186,1000.0,1000.0,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,TSLA,187,2018-09-27 23:59:59.999989,312.9,314.96,306.91,307.52,8509100.0,0.0,307.519989,TestStrategy,187,736964.9999999999,Broker,187,1000.0,1000.0,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,TSLA,188,2018-09-28 23:59:59.999989,270.26,278.0,260.56,264.77,33649700.0,0.0,264.769989,TestStrategy,188,736965.9999999999,Broker,188,1000.0,1000.0,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,TSLA,189,2018-10-01 23:59:59.999989,305.77,311.44,301.05,310.7,21777600.0,0.0,310.700012,TestStrategy,189,736968.9999999999,Broker,189,1000.0,1000.0,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,TSLA,190,2018-10-02 23:59:59.999989,313.95,316.84,299.15,301.02,11743500.0,0.0,301.019989,TestStrategy,190,736969.9999999999,Broker,190,1000.0,1000.0,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,TSLA,191,2018-10-03 23:59:59.999989,303.33,304.6,291.57,294.8,7995000.0,0.0,294.799988,TestStrategy,191,736970.9999999999,Broker,191,1000.0,1000.0,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,TSLA,192,2018-10-04 23:59:59.999989,293.95,294.0,277.67,281.83,9814200.0,0.0,281.829987,TestStrategy,192,736971.9999999999,Broker,192,1000.0,1000.0,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,TSLA,193,2018-10-05 23:59:59.999989,274.65,274.88,260.0,261.95,17944500.0,0.0,261.950012,TestStrategy,193,736972.9999999999,Broker,193,1000.0,1000.0,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,TSLA,194,2018-10-08 23:59:59.999989,264.52,267.76,249.0,250.56,13472700.0,0.0,250.559998,TestStrategy,194,736975.9999999999,Broker,194,1000.0,1000.0,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,TSLA,195,2018-10-09 23:59:59.999989,255.25,266.77,253.3,262.8,12060600.0,0.0,262.799988,TestStrategy,195,736976.9999999999,Broker,195,1000.0,1000.0,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,TSLA,196,2018-10-10 23:59:59.999989,264.61,265.51,247.77,256.88,12815300.0,0.0,256.880005,TestStrategy,196,736977.9999999999,Broker,196,1000.0,1000.0,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,TSLA,197,2018-10-11 23:59:59.999989,257.53,262.25,249.03,252.23,8167700.0,0.0,252.229996,TestStrategy,197,736978.9999999999,Broker,197,1000.0,1000.0,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,TSLA,198,2018-10-12 23:59:59.999989,261.0,261.99,252.01,258.78,7201400.0,0.0,258.779999,TestStrategy,198,736979.9999999999,Broker,198,1000.0,1000.0,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,TSLA,199,2018-10-15 23:59:59.999989,259.06,263.28,254.54,259.59,6200000.0,0.0,259.589996,TestStrategy,199,736982.9999999999,Broker,199,1000.0,1000.0,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,TSLA,200,2018-10-16 23:59:59.999989,265.7,277.38,262.24,276.59,9526400.0,0.0,276.589996,TestStrategy,200,736983.9999999999,Broker,200,1000.0,1000.0,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,TSLA,201,2018-10-17 23:59:59.999989,282.4,282.7,265.8,271.78,8655500.0,0.0,271.779999,TestStrategy,201,736984.9999999999,Broker,201,1000.0,1000.0,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,TSLA,202,2018-10-18 23:59:59.999989,269.29,271.0,263.0,263.91,5421200.0,0.0,263.910004,TestStrategy,202,736985.9999999999,Broker,202,1000.0,1000.0,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,TSLA,203,2018-10-19 23:59:59.999989,267.39,269.66,253.5,260.0,9375500.0,0.0,260.0,TestStrategy,203,736986.9999999999,Broker,203,1000.0,1000.0,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,TSLA,204,2018-10-22 23:59:59.999989,260.68,261.86,252.59,260.95,5600300.0,0.0,260.950012,TestStrategy,204,736989.9999999999,Broker,204,1000.0,1000.0,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,TSLA,205,2018-10-23 23:59:59.999989,263.87,297.93,262.1,294.14,19027800.0,0.0,294.140015,TestStrategy,205,736990.9999999999,Broker,205,1000.0,1000.0,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,TSLA,206,2018-10-24 23:59:59.999989,301.05,304.44,285.73,288.5,20058300.0,0.0,288.5,TestStrategy,206,736991.9999999999,Broker,206,1000.0,1000.0,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,TSLA,207,2018-10-25 23:59:59.999989,317.22,321.0,301.01,314.86,20840700.0,0.0,314.859985,TestStrategy,207,736992.9999999999,Broker,207,1000.0,1000.0,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,TSLA,208,2018-10-26 23:59:59.999989,308.25,339.9,306.65,330.9,27425500.0,0.0,330.899994,TestStrategy,208,736993.9999999999,Broker,208,1000.0,1000.0,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,TSLA,209,2018-10-29 23:59:59.999989,337.47,347.16,326.5,334.85,14486000.0,0.0,334.850006,TestStrategy,209,736996.9999999999,Broker,209,1000.0,1000.0,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,TSLA,210,2018-10-30 23:59:59.999989,328.39,337.9,322.26,329.9,9126700.0,0.0,329.899994,TestStrategy,210,736997.9999999999,Broker,210,1000.0,1000.0,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,TSLA,211,2018-10-31 23:59:59.999989,332.54,342.0,329.1,337.32,7624300.0,0.0,337.320007,TestStrategy,211,736998.9999999999,Broker,211,1000.0,1000.0,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,TSLA,212,2018-11-01 23:59:59.999989,338.26,347.84,334.73,344.28,8000100.0,0.0,344.279999,TestStrategy,212,736999.9999999999,Broker,212,1000.0,1000.0,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,TSLA,213,2018-11-02 23:59:59.999989,343.74,349.2,340.91,346.41,7808000.0,0.0,346.410004,TestStrategy,213,737000.9999999999,Broker,213,1000.0,1000.0,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,TSLA,214,2018-11-05 23:59:59.999989,340.5,343.96,330.14,341.4,7831000.0,0.0,341.399994,TestStrategy,214,737003.9999999999,Broker,214,1000.0,1000.0,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,TSLA,215,2018-11-06 23:59:59.999989,339.07,348.8,336.09,341.06,6762900.0,0.0,341.059998,TestStrategy,215,737004.9999999999,Broker,215,1000.0,1000.0,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,TSLA,216,2018-11-07 23:59:59.999989,343.34,351.18,340.8,348.16,7374500.0,0.0,348.160004,TestStrategy,216,737005.9999999999,Broker,216,1000.0,1000.0,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,TSLA,217,2018-11-08 23:59:59.999989,348.5,357.58,348.44,351.4,7090700.0,0.0,351.399994,TestStrategy,217,737006.9999999999,Broker,217,1000.0,1000.0,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,TSLA,218,2018-11-09 23:59:59.999989,349.0,354.0,345.23,350.51,5098800.0,0.0,350.51001,TestStrategy,218,737007.9999999999,Broker,218,1000.0,1000.0,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,TSLA,219,2018-11-12 23:59:59.999989,348.37,349.78,330.34,331.28,6941500.0,0.0,331.279999,TestStrategy,219,737010.9999999999,Broker,219,1000.0,1000.0,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,TSLA,220,2018-11-13 23:59:59.999989,333.16,344.7,332.2,338.73,5448600.0,0.0,338.730011,TestStrategy,220,737011.9999999999,Broker,220,1000.0,1000.0,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,TSLA,221,2018-11-14 23:59:59.999989,342.7,347.11,337.15,344.0,5040300.0,0.0,344.0,TestStrategy,221,737012.9999999999,Broker,221,1000.0,1000.0,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,TSLA,222,2018-11-15 23:59:59.999989,342.33,348.58,339.04,348.44,4625700.0,0.0,348.440002,TestStrategy,222,737013.9999999999,Broker,222,1000.0,1000.0,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,TSLA,223,2018-11-16 23:59:59.999989,345.19,355.7,345.12,354.31,7206200.0,0.0,354.309998,TestStrategy,223,737014.9999999999,Broker,223,1000.0,1000.0,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,TSLA,224,2018-11-19 23:59:59.999989,356.34,366.75,352.88,353.47,9708900.0,0.0,353.470001,TestStrategy,224,737017.9999999999,Broker,224,1000.0,1000.0,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,TSLA,225,2018-11-20 23:59:59.999989,341.75,349.8,333.55,347.49,8004700.0,0.0,347.48999,TestStrategy,225,737018.9999999999,Broker,225,1000.0,1000.0,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,TSLA,226,2018-11-21 23:59:59.999989,352.0,353.1,337.4,338.19,4686800.0,0.0,338.190002,TestStrategy,226,737019.9999999999,Broker,226,1000.0,1000.0,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,TSLA,227,2018-11-23 23:59:59.999989,334.35,337.5,325.55,325.83,4202600.0,0.0,325.829987,TestStrategy,227,737021.9999999999,Broker,227,1000.0,1000.0,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,TSLA,228,2018-11-26 23:59:59.999989,325.0,346.22,325.0,346.0,7992100.0,0.0,346.0,TestStrategy,228,737024.9999999999,Broker,228,1000.0,1000.0,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,TSLA,229,2018-11-27 23:59:59.999989,340.05,346.96,335.5,343.92,6358300.0,0.0,343.920013,TestStrategy,229,737025.9999999999,Broker,229,1000.0,1000.0,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,TSLA,230,2018-11-28 23:59:59.999989,345.99,348.28,342.21,347.87,4127600.0,0.0,347.869995,TestStrategy,230,737026.9999999999,Broker,230,1000.0,1000.0,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,TSLA,231,2018-11-29 23:59:59.999989,347.0,347.5,339.55,341.17,3080700.0,0.0,341.170013,TestStrategy,231,737027.9999999999,Broker,231,1000.0,1000.0,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,TSLA,232,2018-11-30 23:59:59.999989,341.83,351.6,338.26,350.48,5629100.0,0.0,350.480011,TestStrategy,232,737028.9999999999,Broker,232,1000.0,1000.0,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,TSLA,233,2018-12-03 23:59:59.999989,360.0,366.0,352.0,358.49,8306500.0,0.0,358.48999,TestStrategy,233,737031.9999999999,Broker,233,1000.0,1000.0,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,TSLA,234,2018-12-04 23:59:59.999989,356.05,368.68,352.0,359.7,8461900.0,0.0,359.700012,TestStrategy,234,737032.9999999999,Broker,234,1000.0,1000.0,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,TSLA,235,2018-12-06 23:59:59.999989,356.01,367.38,350.76,363.06,7842500.0,0.0,363.059998,TestStrategy,235,737034.9999999999,Broker,235,1000.0,1000.0,BuySell,235,,,Trades - Net Profit/Loss,235,,
